id,label,ctype,Descripción,Fuente,Tipo de Fuente,Medida
v7_v_001_04,numero de suscriptores servicio de acueducto estrato 4,Nu,NA,Sistema Único de Información de Servicios Públicos.,NA,NA
v7_v_001_05,numero de suscriptores servicio de acueducto estrato 5,Nu,NA,Sistema Único de Información de Servicios Públicos.,NA,NA
v7_v_001_06,numero de suscriptores servicio de acueducto estrato 6,Nu,NA,Sistema Único de Información de Servicios Públicos.,NA,NA
v7_v_001_07,numero de suscriptores servicio de acueducto total residencial,Nu,NA,Sistema Único de Información de Servicios Públicos.,NA,NA
v7_v_001_08,numero de suscriptores del servicio de acuerducto industrial (no residencial),Nu,NA,Sistema Único de Información de Servicios Públicos.,NA,NA
v7_v_001_09,numero de suscriptores del servicio de acuerducto comercial (no residencial),Nu,NA,Sistema Único de Información de Servicios Públicos.,NA,NA
v7_v_001_10,numero de suscriptores del servicio de acuerducto oficial (no residencial),Nu,NA,Sistema Único de Información de Servicios Públicos.,NA,NA
v7_v_001_100,"unidades iniciadas de viviendas de interes social, i trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_101,unidades iniciadas de viviendas de interes social ii trimestre de 2014,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_102,unidades iniciadas de vivienda de ineteres social iii trimestre de 2014,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_103,unidades iniciadas de viviendas de interes social iv trimestre de 2014,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_104,"area iniciadas en m2 de viviendas de interes social,i trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_105,"area iniciadas en m2 de viviendas de interes social, ii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_106,"area iniciadas en m2 de viviendas de interes social, iii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_107,"area iniciadas en m2 de viviendas de interes social, iv trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_108,"area iniciadas en m2 de viviendas de interes social,i trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_109,"area iniciadas en m2 de viviendas de interes social, ii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_11,numero de suscriptores del servicio de acuerducto otros (no residencial),Nu,NA,Sistema Único de Información de Servicios Públicos.,NA,NA
v7_v_001_110,"area iniciadas en m2  de viviendas de interes social, iii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_111,"area iniciadas en m2  de viviendas de interes social, iv trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_112,"area iniciadas en m2 de viviendas de interes social,i trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_113,"area iniciadas en m2  de viviendas de interes social, ii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_114,"area iniciadas en m2 de viviendas de interes social, iii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_115,"area iniciadas en m2  de viviendas de interes social, iv trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_116,"area iniciadas en m2 de viviendas de interes social,i trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_117,"area iniciadas en m2 de viviendas de interes social, ii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_118,"area iniciadas en m2 de viviendas de interes social, iii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_119,"area iniciadas en m2 de viviendas de interes social, iv trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_12,numero de suscriptores del servicio de acuerduto no residencial,Nu,NA,Sistema Único de Información de Servicios Públicos.,NA,NA
v7_v_001_120,"area iniciadas en m2 de viviendas de interes social,i trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_121,"area iniciadas en m2 de viviendas de interes social, ii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_122,"area iniciadas en m2  de viviendas de interes social, iii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_123,"area iniciadas en m2 de viviendas de interes social, iv trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_124,"area iniciadas en m2 de viviendas de interes social,i trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_125,"area iniciadas en m2 de viviendas de interes social,ii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_126,"area iniciadas en m2 de viviendas de interes social,iii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_127,"area iniciadas en m2 de viviendas de interes social,iv trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_128,"unidades culminadas de viviendas de interes social,i trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_129,"unidades culminadas de viviendas de interes social, ii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_13,numero de suscriptores del servicio de acuerduto no residencial y residencial en total,Nu,NA,Sistema Único de Información de Servicios Públicos.,NA,NA
v7_v_001_130,"unidades culminadas de viviendas de interes social, iii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_131,"unidadesculminadas de viviendas de interes social, iv trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_132,"unidades culminadas de viviendas de interes social,i trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_133,"unidades culminadas de viviendas de interes social, ii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_134,"unidades culminadas de viviendas de interes social, iii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_135,"unidades culminadas de viviendas de interes social, iv trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_136,"unidades culminadas de viviendas de interes social,i trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_137,"unidades culminadas de viviendas de interes social, ii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_138,"unidades culminadas de viviendas de interes social, iii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_139,"unidades culminadas de viviendas de interes social, iv trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_14,metros cubicos consumidos en promedio por suscriptores residenciales de estrato 1,Nu,NA,Sistema Único de Información de Servicios Públicos.,NA,NA
v7_v_001_140,"unidades culminadas  de viviendas de interes social,i trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_141,"unidades culminadas de viviendas de interes social, ii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_142,"unidades culminadas de viviendas de interes social, iii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_143,"unidades culminadas de viviendas de interes social, iv trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_144,"unidades culminadas de viviendas de interes social,i trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_145,"unidades culminadas de viviendas de interes social, ii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_146,"unidades culminadas de viviendas de interes social, iii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_147,"unidades culminadas de viviendas de interes social, iv trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_148,"unidades culminadas de viviendas de interes social, i trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_149,"unidades culminadas de viviendas de interes social, ii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_15,metros cubicos consumidos en promedio por suscriptores residenciales de estrato 2,Nu,NA,Sistema Único de Información de Servicios Públicos.,NA,NA
v7_v_001_150,"unidades culminadas de viviendas de interes social, iii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_151,"unidades culminadas de viviendas de interes social, iv trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_152,"area culminada en m2 de viviendas de interes social,i trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_153,"area culminada  en m2 de viviendas de interes social, ii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_154,"area culminada en m2 de viviendas de interes social, iii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_155,"area culminada en m2 de viviendas de interes social, iv trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_156,"area culminada en m2 de viviendas de interes social,i trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_157,"area culminada en m2 de viviendas de interes social, ii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_158,"area culminada en m2  de viviendas de interes social, iii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_159,"area culminada en m2  de viviendas de interes social, iv trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_16,metros cubicos consumidos en promedio por suscriptores residenciales de estrato 3,Nu,NA,Sistema Único de Información de Servicios Públicos.,NA,NA
v7_v_001_160,"area culminada  en m2 de viviendas de interes social,i trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_161,"area culminada en m2  de viviendas de interes social, ii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_162,"area  culminada en m2 de viviendas de interes social, iii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_163,"area culminada en m2  de viviendas de interes social, iv trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_164,"area culminada en m2 de viviendas de interes social,i trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_165,"area culminada en m2 de viviendas de interes social, ii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_166,"area culminada en m2 de viviendas de interes social, iii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_167,"area culminada en m2 de viviendas de interes social, iv trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_168,"area  culminada en m2 de viviendas de interes social,i trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_169,"area culminada en m2 de viviendas de interes social, ii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_17,metros cubicos consumidos en promedio por suscriptores residenciales de estrato 4,Nu,NA,Sistema Único de Información de Servicios Públicos.,NA,NA
v7_v_001_170,"area culminada en m2  de viviendas de interes social, iii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_171,"area  culminada en m2 de viviendas de interes social, iv trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_172,"area  culminada en m2 de viviendas de interes social, i trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_173,"area  culminada en m2 de viviendas de interes social, ii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_174,"area  culminada en m2 de viviendas de interes social, iii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_175,"area  culminada en m2 de viviendas de interes social, iv trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_176,"obras nuevas para viviendas de interes social,i trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_177,"obras nuevas para viviendas de interes social, ii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_178,"obras nuevas para viviendas de interes social, iii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_179,"obras nuevas para viviendas de interes social, iv trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_18,metros cubicos consumidos en promedio por suscriptores residenciales de estrato 5,Nu,NA,Sistema Único de Información de Servicios Públicos.,NA,NA
v7_v_001_180,"obras nuevas para viviendas de interes social,i trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_181,"obras nuevas para viviendas de interes social, ii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_182,"obras nuevas para viviendas de interes social, iii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_183,"obras nuevas para viviendas de interes social, iv trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_184,"obras nuevas para viviendas de interes social,i trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_185,"obras nuevas para viviendas de interes social, ii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_186,"obras nuevas para viviendas de interes social, iii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_187,"obras nuevas para viviendas de interes social, iv trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_188,"obras nuevas para viviendas de interes social,i trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_189,"obras nuevas para viviendas de interes social, ii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
